scientific_name,datetime,description,place_guess,latitude,longitude,tag_list,common_name,url,image_url,user_login,id,species_guess,iconic_taxon_name,taxon_id,num_identification_agreements,num_identification_disagreements,observed_on_string,observed_on,time_observed_at,time_zone,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,user_id,user_name,created_at,updated_at,quality_grade,license,sound_url,oauth_application_id,captive_cultivated
Casuarina equisetifolia,2019-04-26 10:03:20 +0800,,"Lebuhraya Sprint, Kuala Lumpur, KL, MY",3.1305815745,101.6609266588,"",Beach Sheoak,https://www.inaturalist.org/observations/23099227,https://static.inaturalist.org/photos/35811772/medium.jpg,na99,23099227,,Plantae,62888,0,0,Fri Apr 26 2019 10:03:20 GMT+0800 (GMT+8),2019-04-26,2019-04-26 02:03:20 UTC,Australia/Perth,5,5,,,false,,,1645598,Atya 99,2019-04-26 05:28:06 UTC,2019-04-26 05:28:13 UTC,needs_id,,,3,false
Casuarina equisetifolia,2019-04-26 18:34:06 +0800,,"56000, Kuala Lumpur, KL, MY",3.1007096032,101.7205126864,"",Beach Sheoak,https://www.inaturalist.org/observations/23112757,https://inaturalist-open-data.s3.amazonaws.com/photos/35831412/medium.jpg,lfy,23112757,,Plantae,62888,0,0,Fri Apr 26 2019 18:34:06 GMT+0800 (GMT+8),2019-04-26,2019-04-26 10:34:06 UTC,Australia/Perth,30,30,,,false,,,1524237,,2019-04-26 10:34:09 UTC,2019-04-26 14:36:24 UTC,needs_id,CC-BY-NC,,3,false
Casuarina equisetifolia,2019-04-27 10:06:54 +0800,,"Jalan USJ 13/1, Damansara, Selangor, MY",3.0373891443,101.5818479286,"",Beach Sheoak,https://www.inaturalist.org/observations/23280950,https://static.inaturalist.org/photos/36072884/medium.jpg,wuhaowern,23280950,,Plantae,62888,0,0,Sat Apr 27 2019 10:06:54 GMT+0800 (GMT+8),2019-04-27,2019-04-27 02:06:54 UTC,Australia/Perth,5,5,,,false,,,1670044,Howard Wu,2019-04-27 02:07:06 UTC,2019-04-27 02:07:14 UTC,needs_id,,,3,false
Casuarina equisetifolia,2019-04-27 09:59:05 +0800,,"35, Jalan USJ 18/5, Usj 18, 47630 Subang Jaya, Selangor, Malaysia",3.035363697,101.5865384503,"",Beach Sheoak,https://www.inaturalist.org/observations/23301075,https://inaturalist-open-data.s3.amazonaws.com/photos/36103785/medium.jpeg,rinne,23301075,Beach Sheoak,Plantae,62888,0,0,2019-04-27 9:59:05 am GMT+08:00,2019-04-27,2019-04-27 01:59:05 UTC,Australia/Perth,8,8,,,false,,,1651190,,2019-04-27 03:52:13 UTC,2019-04-29 14:30:48 UTC,needs_id,CC-BY-NC,,2,false
Casuarina equisetifolia,2019-04-27 17:21:00 +0800,,"Serdang, Selangor, Malaysia",2.9924366729,101.7223350946,"",Beach Sheoak,https://www.inaturalist.org/observations/23420129,https://inaturalist-open-data.s3.amazonaws.com/photos/36269475/medium.jpeg,tansh91,23420129,Beach Sheoak,Plantae,62888,0,0,2019/04/27 5:21 PM +08,2019-04-27,2019-04-27 09:21:00 UTC,Kuala Lumpur,347,347,,,false,,,670650,"",2019-04-27 17:45:06 UTC,2019-06-03 08:00:06 UTC,needs_id,CC-BY-NC,,,false
Casuarina equisetifolia,2019-04-28 11:48:15 +0800,,"15, Jalan USJ 13/1c, Usj 13, 47630 Subang Jaya, Selangor, Malaysia",3.0375568867,101.5822525024,"",Beach Sheoak,https://www.inaturalist.org/observations/23573592,https://static.inaturalist.org/photos/36502577/medium.jpeg,jacelynnng,23573592,Beach Sheoak,Plantae,62888,0,0,2019-04-28 11:48:15 AM GMT+08:00,2019-04-28,2019-04-28 03:48:15 UTC,Australia/Perth,,,,,false,gps,gps,1669560,Jace,2019-04-28 05:22:37 UTC,2019-04-28 05:22:53 UTC,needs_id,,,2,false
Casuarina equisetifolia,2019-04-28 13:40:13 +0800,,"Mukim 1, Mukim 1 (Pantai Acheh), Penang, MY",5.4331297538,100.1971537035,"",Beach Sheoak,https://www.inaturalist.org/observations/23598083,https://inaturalist-open-data.s3.amazonaws.com/photos/36537273/medium.jpg,lleemm2,23598083,Beach Sheoak,Plantae,62888,1,0,Sun Apr 28 2019 13:40:13 GMT+0800 (GMT+8),2019-04-28,2019-04-28 05:40:13 UTC,Perth,4482,4482,,open,false,,,1679063,,2019-04-28 10:02:13 UTC,2023-09-13 08:36:22 UTC,needs_id,CC-BY-NC,,3,false
Casuarina equisetifolia,2019-04-28 18:33:38 +0800,,"33, Jalan USJ 13/1d, Usj 13, 47630 Subang Jaya, Selangor, Malaysia",3.0364583333,101.5824283333,"",Beach Sheoak,https://www.inaturalist.org/observations/23600957,https://static.inaturalist.org/photos/36541146/medium.jpeg,naturalist11274,23600957,Beach Sheoak,Plantae,62888,0,0,2019-04-28 6:33:38 PM GMT+08:00,2019-04-28,2019-04-28 10:33:38 UTC,Australia/Perth,2,2,,,false,,,1656539,,2019-04-28 10:34:20 UTC,2019-04-28 10:34:27 UTC,needs_id,,,2,false
Casuarina equisetifolia,2019-04-28 18:54:48 +0800,,"Jalan USJ 13/2, Damansara, Selangor, MY",3.0364744691,101.5824311414,"",Beach Sheoak,https://www.inaturalist.org/observations/23603150,https://inaturalist-open-data.s3.amazonaws.com/photos/36543984/medium.jpg,qiiennn,23603150,,Plantae,62888,0,0,Sun Apr 28 2019 18:54:48 GMT+0800 (GMT+8),2019-04-28,2019-04-28 10:54:48 UTC,Australia/Perth,5,5,,,false,,,1680785,,2019-04-28 10:55:12 UTC,2019-04-28 10:55:28 UTC,needs_id,CC-BY-NC,,3,false
Casuarina equisetifolia,2019-04-29 10:58:16 +0800,,"2, Jalan SL 2/2, Bandar Sungai Long, 43000 Kajang, Selangor, Malaysia",3.03943205,101.79552947,"",Beach Sheoak,https://www.inaturalist.org/observations/23827108,https://inaturalist-open-data.s3.amazonaws.com/photos/36868834/medium.jpeg,joshuachowkengfatt,23827108,Beach Sheoak,Plantae,62888,0,0,2019-04-29 10:58:16 am GMT+08:00,2019-04-29,2019-04-29 02:58:16 UTC,Australia/Perth,3,3,,,false,,,670669,Joshua Chow Keng Fatt,2019-04-29 02:59:21 UTC,2019-04-29 14:13:46 UTC,needs_id,CC-BY-NC,,2,false
Casuarina equisetifolia,2019-04-29 11:04:09 +0800,,"21147, Persiaran SL 1, Bandar Sungai Long, 43200 Kajang, Selangor, Malaysia",3.03935934,101.79533893,"",Beach Sheoak,https://www.inaturalist.org/observations/23828304,https://inaturalist-open-data.s3.amazonaws.com/photos/36874012/medium.jpeg,joshuachowkengfatt,23828304,Beach Sheoak,Plantae,62888,0,0,2019-04-29 11:04:09 am GMT+08:00,2019-04-29,2019-04-29 03:04:09 UTC,Australia/Perth,3,3,,,false,,,670669,Joshua Chow Keng Fatt,2019-04-29 03:04:28 UTC,2019-04-30 22:36:24 UTC,needs_id,CC-BY-NC,,2,false
Casuarina equisetifolia,2019-04-29 16:35:35 +0800,,"University of Malaya, Kuala Lumpur, KL, MY",3.1186471383,101.653612678,"",Beach Sheoak,https://www.inaturalist.org/observations/23875695,https://inaturalist-open-data.s3.amazonaws.com/photos/36942854/medium.jpg,nrhusnina,23875695,,Plantae,62888,0,0,Mon Apr 29 2019 16:35:35 GMT+0800 (GMT+8),2019-04-29,2019-04-29 08:35:35 UTC,Australia/Perth,64,64,,,false,,,1662079,"",2019-04-29 08:35:48 UTC,2019-04-29 08:35:58 UTC,needs_id,CC-BY-NC,,3,false
Casuarina equisetifolia,2019-04-29 13:51:24 +0800,,"1–37, Jalan USJ 13/1D, Damansara, Selangor, MY",3.0367833333,101.5822216667,"",Beach Sheoak,https://www.inaturalist.org/observations/23888303,https://static.inaturalist.org/photos/36960887/medium.jpg,irsalina,23888303,,Plantae,62888,0,0,Mon Apr 29 2019 13:51:24 GMT+0800 (GMT+8),2019-04-29,2019-04-29 05:51:24 UTC,Australia/Perth,5,5,,,false,,,1679150,Irsalina,2019-04-29 10:55:14 UTC,2019-04-29 10:55:29 UTC,needs_id,,,3,false
Casuarina equisetifolia,2019-04-26 00:00:00 +0000,,"50603 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.1310706,101.6578452,"",Beach Sheoak,https://www.inaturalist.org/observations/23898000,https://inaturalist-open-data.s3.amazonaws.com/photos/36951729/medium.jpeg,sugumaran,23898000,Beach Sheoak,Plantae,62888,0,0,2019/04/26 10:50 AM UTC,2019-04-26,,UTC,168,168,,,false,,,883671,,2019-04-29 12:18:03 UTC,2019-04-29 12:18:03 UTC,needs_id,CC-BY-NC,,,false
Casuarina equisetifolia,2019-04-29 11:58:00 +1300,,"Penang, Malaysia",5.4677374816,100.2013310898,"",Beach Sheoak,https://www.inaturalist.org/observations/23937642,https://inaturalist-open-data.s3.amazonaws.com/photos/37027350/medium.jpeg,remi_19,23937642,Casuarina equisetifolia,Plantae,62888,1,0,2019/04/29 11:58 AM SST,2019-04-29,2019-04-28 22:58:00 UTC,Samoa,99,99,,,false,,,1679299,,2019-04-29 15:26:02 UTC,2019-05-04 10:59:35 UTC,research,CC-BY-NC,,,false
Casuarina equisetifolia,2019-07-04 17:39:08 +0800,Pokok ru,"97000 Bintulu, Sarawak, Malaysia",3.2172222137,113.0524978638,"",Beach Sheoak,https://www.inaturalist.org/observations/28164849,https://static.inaturalist.org/photos/43887301/medium.jpeg,azamuddeen_nasir,28164849,Beach Sheoak,Plantae,62888,2,0,2019-07-04 5:39:08 pm GMT+08:00,2019-07-04,2019-07-04 09:39:08 UTC,Australia/Perth,,,,,false,gps,gps,1645389,AZAMUDDEEN NASIR,2019-07-04 10:10:28 UTC,2024-02-29 15:35:12 UTC,research,,,2,false
Casuarina equisetifolia,2019-07-04 17:38:54 +0800,,"97000 Bintulu, Sarawak, Malaysia",3.2158334255,113.0508346558,"",Beach Sheoak,https://www.inaturalist.org/observations/28164867,https://static.inaturalist.org/photos/43887333/medium.jpeg,azamuddeen_nasir,28164867,Beach Sheoak,Plantae,62888,1,0,2019-07-04 5:38:54 pm GMT+08:00,2019-07-04,2019-07-04 09:38:54 UTC,Australia/Perth,,,,,false,gps,gps,1645389,AZAMUDDEEN NASIR,2019-07-04 10:11:17 UTC,2024-02-29 15:35:12 UTC,research,,,2,false
Casuarina equisetifolia,2019-07-11 12:19:14 +0800,,"97000 Bintulu, Sarawak, Malaysia",3.2108333111,113.0472259521,"",Beach Sheoak,https://www.inaturalist.org/observations/28603880,https://static.inaturalist.org/photos/44600938/medium.jpeg,azamuddeen_nasir,28603880,Beach Sheoak,Plantae,62888,2,0,2019-07-11 12:19:14 pm GMT+08:00,2019-07-11,2019-07-11 04:19:14 UTC,Australia/Perth,,,,,false,gps,gps,1645389,AZAMUDDEEN NASIR,2019-07-11 09:40:04 UTC,2024-02-29 15:35:12 UTC,research,,,2,false
Casuarina equisetifolia,2019-07-22 00:00:00 +0000,,"Unnamed Rd,, Kampung Terahat, 98150 Bekenu, Sarawak, Malaysia",4.1264914,113.8232061,"",Beach Sheoak,https://www.inaturalist.org/observations/29318545,https://static.inaturalist.org/photos/45750743/medium.jpeg,azamuddeen_nasir,29318545,Beach Sheoak,Plantae,62888,3,0,2019/07/22 1:57 PM UTC,2019-07-22,,UTC,213,213,,,false,,,1645389,AZAMUDDEEN NASIR,2019-07-22 15:02:55 UTC,2024-02-29 15:35:12 UTC,research,,,,false
Casuarina equisetifolia,2011-10-12 14:10:00 +1100,,"Taman Negara Gunung Lambir, Lambir Hills National Park, Sarawak, 97000 Bintulu, Sarawak, Malaysia",3.4615884,113.5003705,"",Beach Sheoak,https://www.inaturalist.org/observations/30863930,https://inaturalist-open-data.s3.amazonaws.com/photos/48246173/medium.jpg,lmata,30863930,Beach Sheoak,Plantae,62888,0,0,2011/10/12 2:10 PM AEDT,2011-10-12,2011-10-12 03:10:00 UTC,Melbourne,4866,4866,,,false,,,14240,Luis Mata,2019-08-15 10:47:39 UTC,2019-08-19 19:27:15 UTC,needs_id,CC0,,,false
Casuarina equisetifolia,2019-08-16 09:34:24 +0800,,"Labu, Negeri Sembilan, Malaysia",2.7071619034,101.8976821899,"",Beach Sheoak,https://www.inaturalist.org/observations/30910517,https://inaturalist-open-data.s3.amazonaws.com/photos/48323922/medium.jpeg,ongzi,30910517,null,Plantae,62888,0,0,2019-08-16 9:34:24 am GMT+08:00,2019-08-16,2019-08-16 01:34:24 UTC,Kuala Lumpur,,,,,false,gps,gps,890554,Ong Jyh Seng,2019-08-16 02:00:33 UTC,2019-08-16 02:00:46 UTC,needs_id,CC-BY-SA,,2,false
Casuarina equisetifolia,2019-10-02 00:00:00 +0000,,Miri,4.3750215386,113.9711347386,"",Beach Sheoak,https://www.inaturalist.org/observations/33734874,https://inaturalist-open-data.s3.amazonaws.com/photos/53014440/medium.jpeg,redryder74,33734874,Beach Sheoak,Plantae,62888,1,0,2019-10-02,2019-10-02,,UTC,,,,,false,,,2255958,,2019-10-02 02:00:51 UTC,2019-10-02 02:10:13 UTC,research,,,333,false
Casuarina equisetifolia,2019-10-06 17:02:30 +0800,,"Pusat Inkubator 3, Jalan Rambutan, Komplek Pertanian Serdang, 43400, Serdang, Selangor, 43400 Serdang, Malaysia",2.9889011592,101.712654233,"",Beach Sheoak,https://www.inaturalist.org/observations/33941513,https://static.inaturalist.org/photos/53364014/medium.jpeg,kimhockdf,33941513,Beach Sheoak,Plantae,62888,1,0,2019-10-06 5:02:30 PM MYT,2019-10-06,2019-10-06 09:02:30 UTC,Kuala Lumpur,22,22,,,false,gps,gps,2159957,Tan Kim Hock,2019-10-06 10:17:41 UTC,2019-10-06 11:36:00 UTC,research,,,2,false
Casuarina equisetifolia,2019-10-20 12:28:51 +0800,,"26680, Bebar, Pahang, MY",3.1253361384,103.4453851317,"",Beach Sheoak,https://www.inaturalist.org/observations/34625624,https://static.inaturalist.org/photos/54683279/medium.jpg,abdulrahimhamid,34625624,,Plantae,62888,0,0,Sun Oct 20 2019 12:28:51 GMT+0800 (GMT+8),2019-10-20,2019-10-20 04:28:51 UTC,Australia/Perth,8,8,,,false,,,1460210,Abdul Rahim Hamid,2019-10-20 12:16:53 UTC,2019-11-15 02:44:48 UTC,needs_id,,,3,false
Casuarina equisetifolia,2009-10-13 14:52:00 +0800,,"Permaisuri, Terengganu, Malaysia",5.6233812325,102.7863304938,"",Beach Sheoak,https://www.inaturalist.org/observations/39158175,https://inaturalist-open-data.s3.amazonaws.com/photos/62103755/medium.jpeg,johnhowes,39158175,Beach Sheoak,Plantae,62888,1,0,2009/10/13 2:52 PM +0800,2009-10-13,2009-10-13 06:52:00 UTC,Kuala Lumpur,987,987,,,false,,,1043349,John Howes,2020-02-24 16:04:06 UTC,2024-08-23 16:41:03 UTC,research,CC-BY,,,false
Casuarina equisetifolia,2009-10-13 14:06:00 +0800,,"Permaisuri, Terengganu, Malaysia",5.6233812325,102.7863304938,"",Beach Sheoak,https://www.inaturalist.org/observations/39158208,https://inaturalist-open-data.s3.amazonaws.com/photos/62103821/medium.jpeg,johnhowes,39158208,Beach Sheoak,Plantae,62888,1,0,2009/10/13 2:06 PM +0800,2009-10-13,2009-10-13 06:06:00 UTC,Kuala Lumpur,987,987,,open,false,,,1043349,John Howes,2020-02-24 16:04:15 UTC,2025-04-03 21:15:42 UTC,research,CC-BY,,,false
Casuarina equisetifolia,2009-10-13 14:09:00 +0800,,"Permaisuri, Terengganu, Malaysia",5.6233812325,102.7863304938,"",Beach Sheoak,https://www.inaturalist.org/observations/39158210,https://inaturalist-open-data.s3.amazonaws.com/photos/62103824/medium.jpeg,johnhowes,39158210,Beach Sheoak,Plantae,62888,0,0,2009/10/13 2:09 PM +0800,2009-10-13,2009-10-13 06:09:00 UTC,Kuala Lumpur,987,987,,,false,,,1043349,John Howes,2020-02-24 16:04:15 UTC,2024-08-23 16:41:03 UTC,needs_id,CC-BY,,,false
Casuarina equisetifolia,2020-03-04 09:30:37 +0800,,"Labu, Negeri Sembilan, Malaysia",2.7089130833,101.8974075278,"",Beach Sheoak,https://www.inaturalist.org/observations/39514162,https://inaturalist-open-data.s3.amazonaws.com/photos/62699504/medium.jpeg,ongzi,39514162,null,Plantae,62888,0,0,2020-03-04 9:30:37 AM GMT+08:00,2020-03-04,2020-03-04 01:30:37 UTC,Kuala Lumpur,,,,,false,gps,gps,890554,Ong Jyh Seng,2020-03-04 01:58:06 UTC,2020-03-04 01:58:34 UTC,needs_id,CC-BY-SA,,2,false
Casuarina equisetifolia,2020-01-05 03:08:00 +0200,"","Penang National Park, Pulau Pinang, Malaysia",5.4627033333,100.2027783333,"",Beach Sheoak,https://www.inaturalist.org/observations/41672651,https://inaturalist-open-data.s3.amazonaws.com/photos/66111724/medium.jpeg,adriaan_grobler,41672651,Beach Sheoak,Plantae,62888,1,0,2020/01/05 3:08 AM SAST,2020-01-05,2020-01-05 01:08:00 UTC,Africa/Johannesburg,,,,,false,,,676005,Adriaan Grobler,2020-04-08 08:28:15 UTC,2020-04-08 09:31:01 UTC,research,CC-BY-NC,,,false
Casuarina equisetifolia,2019-06-18 07:43:34 +0200,,"Pulau Pinang, Mukim 1 (Pantai Acheh), Penang, MY",5.452895,100.1843866667,"",Beach Sheoak,https://www.inaturalist.org/observations/46097815,https://inaturalist-open-data.s3.amazonaws.com/photos/73114072/medium.jpg,danybu,46097815,Beach Sheoak,Plantae,62888,1,0,Tue Jun 18 2019 07:43:34 GMT+0200 (GMT+2),2019-06-18,2019-06-18 05:43:34 UTC,Africa/Johannesburg,,,,,false,,,2896769,Daniel Burla,2020-05-16 16:04:19 UTC,2020-05-16 23:58:14 UTC,research,CC-BY-NC,,3,false
Casuarina equisetifolia,2020-06-16 10:29:32 +0800,,"71000, Negeri Sembilan, Malaysia",2.5207736669,101.8184828013,"",Beach Sheoak,https://www.inaturalist.org/observations/49806922,https://inaturalist-open-data.s3.amazonaws.com/photos/79077092/medium.jpeg,johnhowes,49806922,Beach Sheoak,Plantae,62888,0,0,2020-06-16 10:29:32 AM GMT+08:00,2020-06-16,2020-06-16 02:29:32 UTC,Kuala Lumpur,23,23,,,false,gps,gps,1043349,John Howes,2020-06-16 05:13:22 UTC,2024-08-23 16:41:03 UTC,needs_id,CC-BY,,2,false
Casuarina equisetifolia,2020-06-13 12:16:00 +0800,,"Penyabong, 86900, Johor, Malaysia",2.563237,103.752088,"",Beach Sheoak,https://www.inaturalist.org/observations/50355809,https://static.inaturalist.org/photos/79952761/medium.jpg,hanazulkifli,50355809,Beach Sheoak,Plantae,62888,0,0,2020/06/13 12:16 PM +0800,2020-06-13,2020-06-13 04:16:00 UTC,Kuala Lumpur,18247,18247,,,false,,,2371118,Hana Badriah,2020-06-21 02:12:25 UTC,2020-06-21 02:12:25 UTC,needs_id,CC-BY-NC,,,false
Casuarina equisetifolia,2020-06-29 08:35:45 +0800,,"Jalan Pantai, Batu Enam, Terengganu, MY",5.4025940993,103.1002178846,"",Beach Sheoak,https://www.inaturalist.org/observations/51307805,https://static.inaturalist.org/photos/81507177/medium.jpg,iqbalahyar,51307805,Beach Sheoak,Plantae,62888,1,0,Mon Jun 29 2020 08:35:45 GMT+0800 (GMT+8),2020-06-29,2020-06-29 00:35:45 UTC,Australia/Perth,25,25,,,false,,,2144599,Iqbal Ahyar,2020-06-29 00:36:10 UTC,2020-06-29 01:47:53 UTC,needs_id,,,3,false
Casuarina equisetifolia,2019-08-04 12:21:00 UTC,"","Bahagian Pantai Barat, Sabah, Malaysia",5.9747311571,116.0021877196,foliage,Beach Sheoak,https://www.inaturalist.org/observations/52587694,https://inaturalist-open-data.s3.amazonaws.com/photos/83604814/medium.jpeg,dangavin,52587694,Beach Sheoak,Plantae,62888,1,0,2019/08/04 12:21 PM UTC,2019-08-04,2019-08-04 12:21:00 UTC,UTC,19,19,,open,false,,,3051485,Dan Gavin,2020-07-10 16:37:23 UTC,2024-09-21 22:14:15 UTC,research,CC-BY-NC,,,false
Casuarina equisetifolia,2020-07-26 08:03:59 +0800,,"83200, Johor, Malaysia",1.7899441533,102.8877041861,"",Beach Sheoak,https://www.inaturalist.org/observations/54341908,https://inaturalist-open-data.s3.amazonaws.com/photos/86463423/medium.jpeg,diclim_eschsbp,54341908,Beach Sheoak,Plantae,62888,1,0,2020-07-26 8:03:59 AM GMT+08:00,2020-07-26,2020-07-26 00:03:59 UTC,Australia/Perth,5,5,,,false,gps,gps,3305348,Dic Lim_ESCHSBP,2020-07-26 00:50:03 UTC,2020-07-26 03:32:06 UTC,research,CC-BY-NC,,2,false
Casuarina equisetifolia,2020-08-21 17:29:00 +0800,毛茸茸的很好摸,"Taman Kemajuan, 83000 Batu Pahat, Johor, Malaysia",1.8440849262,102.9490520373,"",Beach Sheoak,https://www.inaturalist.org/observations/57192692,https://inaturalist-open-data.s3.amazonaws.com/photos/91206374/medium.jpeg,ziki_eschsbp,57192692,木麻黄,Plantae,62888,1,0,2020/08/21 5:29 PM +0800,2020-08-21,2020-08-21 09:29:00 UTC,Kuala Lumpur,207,207,,,false,,,3305339,ziki,2020-08-22 05:44:09 UTC,2023-09-11 06:05:32 UTC,research,CC-BY-NC,,,false
Casuarina equisetifolia,2020-08-26 16:54:36 +0800,,"Hulu Telom, Hulu Telom, Pahang, MY",4.5156022254,101.4151814953,"",Beach Sheoak,https://www.inaturalist.org/observations/57622071,https://inaturalist-open-data.s3.amazonaws.com/photos/91931397/medium.jpg,andrewmylwaganam,57622071,,Plantae,62888,0,0,Wed Aug 26 2020 16:54:36 GMT+0800 (GMT+8),2020-08-26,2020-08-26 08:54:36 UTC,Australia/Perth,5,5,,,false,,,3357820,Andrew Mylwaganam,2020-08-26 08:54:52 UTC,2020-08-26 08:55:32 UTC,needs_id,CC-BY-NC,,3,false
Casuarina equisetifolia,2006-02-11 17:24:00 +1000,3337,"Tunku Abdul Rahman Park, Sabah",5.9753,116.0051,"",Beach Sheoak,https://www.inaturalist.org/observations/57709033,https://inaturalist-open-data.s3.amazonaws.com/photos/92077202/medium.jpeg,nyoni-pete,57709033,Beach Sheoak,Plantae,62888,1,0,2006/02/11 5:24 PM AEST,2006-02-11,2006-02-11 07:24:00 UTC,Brisbane,300,300,,,false,,,108966,Pete Woodall,2020-08-27 05:24:07 UTC,2025-01-28 12:20:08 UTC,research,CC-BY,,,false
Casuarina equisetifolia,2020-08-29 18:19:00 +0800,果实刺刺的,"83000, Jalan Minyak Beku, 83000 Batu Pahat, Johor, Malaysia",1.7950466,102.8879349,"",Beach Sheoak,https://www.inaturalist.org/observations/57936277,https://inaturalist-open-data.s3.amazonaws.com/photos/92454255/medium.jpeg,ziki_eschsbp,57936277,Beach Sheoak,Plantae,62888,2,0,2020/08/29 6:19 PM +0800,2020-08-29,2020-08-29 10:19:00 UTC,Kuala Lumpur,213,213,,,false,,,3305339,ziki,2020-08-29 16:58:42 UTC,2023-09-11 06:05:32 UTC,research,CC-BY-NC,,,false
Casuarina equisetifolia equisetifolia,2019-12-29 17:47:00 +0800,,"Balok, Pahang, Malaysia",4.0270591181,103.4028944651,"",,https://www.inaturalist.org/observations/58397982,https://inaturalist-open-data.s3.amazonaws.com/photos/93233132/medium.jpg,msone,58397982,Casuarina equisetifolia equisetifolia,Plantae,1051695,1,0,2019/12/29 5:47 PM +0800,2019-12-29,2019-12-29 09:47:00 UTC,Kuala Lumpur,98,98,,,false,,,1230411,MSOne,2020-09-03 06:43:14 UTC,2020-09-03 08:06:04 UTC,research,,,,false
Casuarina equisetifolia,2020-09-29 18:52:02 +0800,pokok rhu,"Keluang, Kampung Raja, Terengganu, Malaysia",5.826236753,102.5705754604,"",Beach Sheoak,https://www.inaturalist.org/observations/61198069,https://static.inaturalist.org/photos/97904142/medium.jpeg,apeh_kimie,61198069,Beach Sheoak,Plantae,62888,1,0,2020-09-29 6:52:02 PM GMT+08:00,2020-09-29,2020-09-29 10:52:02 UTC,Australia/Perth,6,6,,,false,,,3683706,Apeh Kimie,2020-09-29 10:53:55 UTC,2020-10-01 05:58:16 UTC,research,,,2,false
Casuarina equisetifolia,2020-10-13 16:45:32 +0800,,"Bukit Cherating, 26080 Balok, Pahang, Malaysia",4.1386229722,103.4086659722,"",Beach Sheoak,https://www.inaturalist.org/observations/62481463,https://static.inaturalist.org/photos/100115466/medium.jpeg,krentan,62481463,Beach Sheoak,Plantae,62888,2,0,2020-10-13 4:45:32 PM GMT+08:00,2020-10-13,2020-10-13 08:45:32 UTC,Kuala Lumpur,,,,,false,gps,gps,698060,Kai Ren,2020-10-13 14:05:29 UTC,2020-10-14 03:01:30 UTC,research,,,2,false
Casuarina equisetifolia,2018-01-13 13:28:00 +0800,"",말레이시아 멜라카 말라카,2.1909823097,102.2401765909,"",Beach Sheoak,https://www.inaturalist.org/observations/63465207,https://inaturalist-open-data.s3.amazonaws.com/photos/101856436/medium.jpg,onidiras,63465207,Casuarina equisetifolia,Plantae,62888,1,0,2018/01/13 1:28 PM +0800,2018-01-13,2018-01-13 05:28:00 UTC,Kuala Lumpur,674,674,,,false,,,2027679,onidiras-iNaturalist,2020-10-25 09:01:06 UTC,2020-10-25 11:47:38 UTC,research,CC-BY-NC,,,false
Casuarina equisetifolia,2017-07-22 11:04:00 +0800,,"Miri, Sarawak, Malaysia",4.4363888889,113.9961111111,"",Beach Sheoak,https://www.inaturalist.org/observations/64104954,https://inaturalist-open-data.s3.amazonaws.com/photos/103002562/medium.jpg,ongzi,64104954,Beach Sheoak,Plantae,62888,1,0,2017/07/22 11:04 AM +0800,2017-07-22,2017-07-22 03:04:00 UTC,Kuala Lumpur,,,,,false,,,890554,Ong Jyh Seng,2020-11-03 12:56:52 UTC,2020-11-04 05:52:32 UTC,research,CC-BY-SA,,,false
Casuarina equisetifolia,2020-12-30 13:36:47 +0800,,Pontian,1.4855597259,103.3878587186,"",Beach Sheoak,https://www.inaturalist.org/observations/67296514,https://static.inaturalist.org/photos/108693939/medium.jpeg,fatin_amanina,67296514,Beach Sheoak,Plantae,62888,1,0,2020-12-30 1:36:47 PM GMT+08:00,2020-12-30,2020-12-30 05:36:47 UTC,Australia/Perth,11178,11178,,,false,gps,gps,3916997,Fatin Amanina,2020-12-30 10:13:53 UTC,2020-12-30 21:33:35 UTC,needs_id,,,2,false
Casuarina equisetifolia,2019-12-27 14:46:13 +0800,,"Pantai Timur, Bandar Penawar, Johor, Malaysia",1.4128696439,104.270150587,"",Beach Sheoak,https://www.inaturalist.org/observations/68403657,https://static.inaturalist.org/photos/110753321/medium.jpeg,hazel_oakley,68403657,Beach Sheoak,Plantae,62888,1,0,2019-12-27 2:46:13 PM GMT+08:00,2019-12-27,2019-12-27 06:46:13 UTC,Australia/Perth,3352,3352,,,false,gps,gps,3956437,Hazel Oakley,2021-01-21 11:22:48 UTC,2021-01-21 11:51:50 UTC,needs_id,,,2,false
Casuarina equisetifolia,2021-01-09 16:56:54 +0800,"","Sungai Petani, Kedah, MY",5.68151667,100.46804167,"",Beach Sheoak,https://www.inaturalist.org/observations/68589425,https://static.inaturalist.org/photos/111102487/medium.jpg,jiaxuanlee,68589425,Beach Sheoak,Plantae,62888,2,0,Sat Jan 09 2021 16:56:54 GMT+0800 (GMT+8),2021-01-09,2021-01-09 08:56:54 UTC,Australia/Perth,6,6,,,false,,,3896370,Jia Xuan,2021-01-25 07:16:36 UTC,2021-01-25 15:18:08 UTC,research,,,3,false
